,Word,Count
788,national safe boating week,2
1364,the customs service,2
895,doar,2
1094,iii,2
643,the federal and state,2
1006,the international union of american republics,2
1063,the construction industry stabilization committee,2
1045,the mississippi economic council,2
1040,aid,2
1033,the national council on the arts,2
1028,national coin week,2
1024,independence hall,2
1020,paraguay,2
1012,action,2
988,hud,2
919,cetera,2
974,the north atlantic treaty organization,2
972,cancer control month,2
960,ball bearings,2
955,nasa,2
1075,havasupai,2
1090,the department of the treasury,2
1092,gs,2
1093,the general schedule,2
787,governments,2
1155,the national security council,2
785,chicago daily news,2
689,the economic development administration,2
1209,security council,2
701,the u,2
1363,the united states customs service,2
699,nato defense ministem,2
1213,el-sadat,2
693,the federal regional administrators,2
1062,economic stabilization regulations,2
1217,joint working groups,2
1228,the egyptian government,2
782,press,2
1229,your majesty,2
673,the coast guard,2
1237,the israeli armed forces,2
672,the union pacific railroad,2
667,teamsters,2
661,national poison prevention week,2
658,national inventors' day,2
1239,parliament,2
706,comprehensive health insurance,2
1208,u .n,2
1191,youth,2
726,hew,2
1156,counsellor,2
780,new york daily news,2
1160,national flag week,2
778,cbs news,2
776,associated press,2
775,the judiciary committee's,2
774,the united states senate,2
764,the international symposium on geothermal energy,2
760,justice department,2
756,general services administration,2
746,department of justice,2
740,legislative affairs,2
738,department of the treasury,2
1179,legislative,2
737,united states secret service,2
1184,common,2
1186,the department of the army,2
860,the executives' club of chicago,2
1376,the combined federal campaign,2
233,romanian,2
97,customs,2
77,ford,2
216,section,2
269,"the ""council",2
268,the national council on federal disaster assistance,2
267,reorganization plan no . 1 of,2
166,falcons,2
261,the joint committee on internal revenue taxation,2
20,the inter-american development bank,2
28,the long island rail road,2
76,a department of energy and natural resources,2
73,the federal power commission,2
361,have,2
360,the national flood insurance program,2
260,irs,2
197,the federal maritime commission,2
78,the nevada state society,2
237,economic council,2
103,time,2
355,the health maintenance organization act,2
32,the national mediation board,2
310,the occupational safety and health act,2
165,the mercer law school,2
62,the water resources council,2
354,the armed services procurement regulations,2
161,cliff,2
246,chamber of commerce,2
320,interagency committee on export expansion,2
345,the church of jesus christ of latter-day,2
109,archives,2
344,"the national association of securities dealers , inc .",2
188,upi,2
363,the united states congress,2
332,the federal advisory committee,2
125,sony,2
282,dixon,2
127,the white house staff,2
379,the office of the special prosecutor,2
291,"the marine protection , research",2
366,cheddar,2
294,the national environmental policy act,2
375,the federal-aid highway,2
374,federal-aid highway,2
373,federal-state,2
94,mitchell,2
371,the foreign service,2
225,the council of state of the socialist republic of romania,2
81,the maritime commission,2
130,ellsberg,2
120,the white house counsel,2
275,the office of economic opportunity,2
287,wright brothers day,2
343,the securities and exchange commission,2
1039,the agency for international development,1
1050,the house judiciary committee's,1
145,call-chronicle newspapers,1
151,opa,1
1053,camp david,1
1054,the criminal division,1
1055,liddy,1
1056,arch,1
1057,this executive order,1
1027,the federal property and administrative services act,1
152,office of price administration,1
1058,internal revenue service,1
1059,civil service cost of living council,1
1025,marines,1
1060,emergency indefinite,1
1061,economic stabilization program,1
153,jetstar,1
1023,oval office,1
143,the oak ridger,1
1051,the democratic national committee,1
1049,the washington redskins,1
1031,the national center for voluntary action,1
1036,the manpower report,1
1041,the international development association ida,1
1042,asian development bank,1
1038,development assistance u .s,1
150,conversation,1
1043,the african development fund,1
1034,the manpower development and training act,1
1044,the african development bank,1
1030,ashraf,1
148,gallup,1
1037,international security affairs,1
147,shield,1
1029,the federal property council's,1
1046,the mississippi state university,1
142,the internal revenue,1
1047,washington redskins,1
1048,the new orleans saints,1
1032,national volunteer week,1
1035,manpower report,1
384,legacy of parks,1
1064,executive order 11588,1
135,haldeman,1
133,aba,1
1096,fea,1
132,the detroit news,1
1098,the senate government operations committee,1
1099,the natural gas supply act,1
1100,the mined area protection act,1
1101,the national capital,1
1102,the university of chicago,1
1103,the federal reserve board,1
1104,the government national mortgage association gnma,1
131,rochester times-union,1
1106,tandem,1
1108,mortgage-backed securities program,1
129,louisville courier-journal,1
128,testimony,1
1111,fha/ va,1
1112,the federal home loan bank board,1
1113,cowboys,1
1114,the technical cooperation administration,1
1116,the united states--12 years,1
1117,national defense transportation day,1
1118,national transportation week,1
1119,bellmon belles,1
1120,happy,1
1121,the enid high school,1
134,the judiciary committees,1
136,petersburg times,1
1065,the committee on health,1
137,newspaperwoman,1
1066,the director of the council,1
141,the providence journal,1
1068,the health industry advisory committee,1
1069,the food industry advisory committee,1
1070,the committee on interest and dividends,1
1071,cost of living council order no . 47,1
1072,arthritis,1
140,journal,1
1074,the havasupai indian reservation,1
139,pentagon,1
1076,indian affairs morris,1
1022,spicer,1
1078,the house interior committee,1
1079,the national park service,1
1080,the grand canyon national park,1
1081,the national park and forest services,1
1082,the hall of fame,1
1083,northwest,1
1084,the federal financing bank advisory council,1
1085,the export-import bank,1
1086,the postmaster general,1
1087,the board of directors of the federal financing bank,1
1088,the federal financing bank,1
1089,bank,1
138,the des moines register and tribune,1
1077,thompson,1
1008,the inter-american system,1
1021,the national society of the daughters of the american revolution,1
943,the federal campaign reform act,1
930,the senate committee,1
931,office of education,1
932,the basic educational opportunity grants,1
933,the secretaries of hew,1
934,an energy policy office,1
936,the secretaries of state,1
937,581cb,1
938,the emergency fund of the president,1
939,churchill,1
940,presidential counsellor for domestic affairs,1
941,the house of representatives senate,1
942,federal election commission,1
944,the republican national committee,1
928,the marine corps,1
945,the republican senatorial campaign committee,1
946,the national republican congressional committee,1
947,usaf,1
948,senator and mrs,1
949,committee on mental retardation,1
950,composition of committee,1
951,successful,1
953,mercury,1
954,sun,1
164,cliff hardin,1
162,clifford m,1
957,proclamation no,1
929,h .r .,1
167,duke university,1
959,antifriction balls,1
912,the special watergate prosecutor,1
900,ksla-tv,1
901,mia's in southeast asia,1
902,wbap,1
903,mia,1
904,station wtvj,1
905,the national news council,1
906,nab,1
907,storer broadcasting,1
177,the duke law school,1
909,the nato alliance,1
176,falcon,1
911,the warsaw pact,1
913,cbs,1
168,emory university,1
914,kwwl,1
174,the law school of mercer university,1
916,nbc news,1
917,kraft,1
918,franklin d,1
172,the mercer university,1
920,apollo-soyuz test project,1
921,the presidential library,1
922,the clear lake high school,1
923,fishermen,1
924,fishermen's protective fund,1
169,ulysses s,1
958,the tea 19 u .s,1
961,tariff commission,1
154,secret service,1
1005,the federal pay comparability act,1
993,ncr,1
994,wright-patterson,1
995,the macarthur high school,1
996,the eisenhower high school,1
997,macarthur high school,1
998,freeland high,1
999,bad axe huron county court house,1
1000,bad axe,1
1001,the bureau of the census,1
1002,the energy office,1
1003,the boy scouts,1
1004,caro,1
156,the energy crisis,1
991,christian association building,1
1007,the organization of american states,1
1009,pan american day,1
1010,pan american week,1
1011,indian business development,1
155,independent press-telegram,1
1013,krock,1
1014,the federal summer employment program for youth,1
1015,the federal summer intern program,1
1016,the federal summer employment program,1
1017,independence,1
1018,organization of american states,1
1019,the university of california,1
992,hurricane agnes,1
990,department of housing and urban development,1
962,vietnamization,1
975,the president's committee,1
963,the jobs for veterans committee,1
964,the labor department,1
965,domestic council committee on veterans services,1
966,second inaugural address,1
967,savannah,1
968,national maritime day,1
969,cancer,1
970,smallpox,1
971,the national cancer program,1
160,apme,1
973,the north atlantic treaty,1
159,the kansas city times,1
976,proclamation 4281,1
989,the federal disaster assistance administration,1
977,"director , institute of experimental and clinical oncology",1
978,small business week,1
979,bystander,1
980,earth resources technology satellite,1
981,the european space conference,1
982,the comprehensive employment and training act,1
983,the federal government and state,1
984,the congress authority,1
158,the southern california edison company's,1
986,guard,1
987,xenia disaster control center,1
157,milwaukee journal,1
1122,the international wheat council,1
1138,city council,1
1123,the extension of the food aid convention,1
1299,the field of environmental protection,1
1287,the united nations of the federal republic of germany,1
1288,un security council,1
1289,indochina,1
1290,joint us-ussr commercial commission,1
1291,commercial and economic council,1
55,bicentennial era,1
1293,joint us-ussr committee on cooperation in housing and other construction,1
1294,the future aware,1
1295,environmental protection,1
1296,the united nations educational,1
1297,scientific and cultural organization unesco,1
1298,unesco,1
1300,the metropolitan museum of art,1
1285,the settlement of international problems,1
1301,the ministry of culture of the,1
1302,consulates general,1
1303,ussr consulate general,1
1304,the central committee of,1
1305,brezhnev general,1
1306,the security council,1
1307,the united nations',1
1308,world food,1
53,manhattan project,1
1310,united states national,1
1311,the united nations association of the united states of america,1
46,the governors of new jersey,1
59,the water resources planning act,1
1284,outer space,1
1314,the international coffee agreement,1
1268,western alliance,1
80,mint,1
1253,app .,1
79,the state of nevada,1
1255,the special representative for trade negotiations,1
1256,the office of east-west trade,1
1257,the advisory council,1
1259,the energy supply and environmental coordination act,1
1261,the ebenezer baptist church,1
1262,juan domingo peron,1
1263,the bolshoi theater,1
1264,energy,1
1265,the administrator of the federal energy administration,1
1269,198th,1
1283,the standing consultative commission,1
71,naval petroleum reserves,1
68,the national environmental protection act,1
1272,the presidium of the ussr supreme soviet,1
1273,the ussr council of ministers,1
1274,national security  ,1
65,house joint resolution,1
1276,cpsu,1
63,the federal civil defense act,1
1278,the collegium of the ministry of foreign affairs of the ussr,1
1280,the supreme soviet,1
1281,the interim agreement,1
1282,strategic offensive arms,1
45,congress of public law 89-605,1
1315,the international coffee organization,1
1250,the president's,1
1362,united states customs service,1
1350,the emergency livestock credit act,1
1351,the medal of freedom,1
1352,the national heart and lung advisory council,1
1353,"the ""national heart , blood vessel",1
1354,lung institute,1
19,adb,1
18,world bank,1
11,the highway safety and national traffic and motor vehicle safety acts,1
1358,the departments of transportation,1
1359,the department of transportation act,1
1360,living task force,1
1361,the majority party,1
9,the national traffic and motor vehicle safety acts,1
1348,the national tourism resources review commission,1
8,the highway safety,1
1365,the supreme court's,1
3,treaty,1
1367,national student government day,1
1368,the trade agreements program,1
1369,gatt,1
1370,the organization for economic cooperation and development oecd,1
1371,the gatt trade negotiations committee,1
1372,the combined federal campaign for,1
1373,the united way of metropolitan washington,1
1374,the national health agencies,1
1375,the international service agencies,1
1349,the federal reserve system,1
1347,welfare  ,1
1316,the general counsel of the department of agriculture,1
1330,the special action office for drug abuse prevention,1
1317,general counsel,1
1318,mount vernon,1
1319,the french government,1
1320,"executive order nos . 10952 ,",1
44,federal-interstate compact,1
1323,congressional budget office,1
30,afl-cio,1
1325,gen,1
1326,salt,1
29,the brotherhood of railroad signalmen,1
1328,general revenue sharing,1
1329,united states postal service,1
1331,improving the management of government,1
1346,finch,1
1332,the program management fellowship,1
1333,the ipa program,1
1336,improving career,1
1337,the incentive awards program,1
1338,korff,1
1339,constitution,1
1340,the office of the presidency of,1
1341,projects mercury,1
1342,"roy , mrs",1
1343,the bohemian club of san francisco,1
1344,the state department,1
1345,the cypriote national guard,1
1251,the mexican government,1
1249,the president's committee on food,1
126,the western white house,1
1169,expo,1
1157,the domestic volunteer service,1
1158,continental congress,1
1159,the national archives,1
117,associated press managing editors association,1
1161,flag week,1
1162,community,1
1163,the european communities commission,1
1164,atlantic community,1
1165,the veterans disability compensation,1
1166,the coastal zone management act,1
1167,state-federal,1
1168,the subversive activities control board,1
1170,united states government,1
119,the louisville courier-journal,1
1171,the united states navy,1
1172,academy,1
1173,american navy,1
1174,u .s .-soviet,1
1175,the soviet navy,1
1176,united nations world food conference,1
1177,united states navy,1
1178,the committee on the judiciary,1
113,environmental protection agency,1
1180,the house armed services,1
1181,courts,1
1182,legislative branch,1
118,franklin,1
1154,duke university law school,1
111,the geological survey,1
1137,the city council,1
1125,the wheat council,1
1126,the national commission on state workmen's,1
1127,the secretaries of labor,1
1128,the federal insurance administrator,1
1129,the coal mine health and safety act,1
1130,occupational safety and health,1
1131,brownell,1
