,Word,Count
127,an additional $216 million,1
129,$22 billion,1
130,$52 billion,1
131,more than $11 billion,1
133,as much as $200 billion,1
137,nearly $5 1/2 billion,1
138,6 .8 million,1
139,$917 million,1
140,$714 million,1
311,$175 million,1
