,Word,Count
274,just under $2 billion,1
107,close to $200 million,1
139,almost $3 .5 million,1
138,$3 .4 million,1
136,over $170 million,1
135,nearly $500 million,1
134,at least 30 million hispanics in,1
133,over $2 million,1
132,millions and millions of dollars,1
131,750,1
129,the millions of dollars,1
128,900,1
125,$8 million,1
121,$700 million or trillion dollar,1
118,more than $280 million,1
117,an unprecedented $156 million,1
116,$280 million,1
115,an additional $732 million,1
114,$28 million,1
112,$127 million,1
109,an additional $217 million,1
71,more than $210 million,1
68,$24 .4 billion,1
67,$44 million,1
66,$356 million,1
29,$75 million,1
25,over $22 billion,1
24,$11 billion,1
22,$305 million,1
21,$250 million,1
20,$571 million,1
18,$180 million dollar,1
17,541,1
16,$721 million,1
15,an additional $75 million,1
14,$475 million,1
12,$140 million,1
11,$260 million,1
8,$80 billion,1
7,a trillion dollar,1
6,some $9 billion,1
4,12,1
3,as much as $800 million,1
2,a million dollars,1
31,$246 million,1
32,a single penny,1
35,about $5 billion,1
52,$1 .7 billion,1
65,as much as $90 billion,1
64,about $12 billion,1
63,some $70 billion,1
61,less than $220,1
60,about $195,1
59,about $600 million,1
58,nearly $1 billion,1
54,$65 million,1
50,the hundreds of thousands,1
38,our billion dollars,1
49,more than $300 million,1
48,up to $23 billion,1
47,only about $9 billion,1
46,about $1 million,1
45,$15 million,1
44,more than $60 billion,1
43,$ 1 .131 billion,1
42,more than a billion dollars,1
142,almost half a billion dollars,1
144,some $3 .7 million,1
146,an additional $16 .3 million,1
219,about $12 billion or $13 billion,1
243,$112 million,1
241,the tens of millions,1
240,$650 million,1
239,$221 million,1
236,several million dollars,1
235,more than $160 million,1
234,$262 million,1
233,$1 .8 billion,1
232,more than $200 million,1
231,$164 million,1
230,$66 million,1
229,$5 .5 billion,1
1,million-dollar,1
227,less than $3 billion,1
226,about $400 million,1
225,nearly $130 million,1
224,nearly $700 million,1
223,$263 million,1
222,approximately $300,1
245,$648 million,1
246,$658 million,1
247,about $105 million,1
261,$4 .8 billion,1
272,$479 million,1
