,Word,Count
168,support,11
1088,strong,11
1930,quid,11
181,americans,11
517,already,11
907,watch,11
1338,process,11
672,#kag2020,11
242,@donaldjtrumpjr,11
1418,look,11
1333,pressure,11
1131,campaign,11
397,asked,11
202,need,11
447,crime,11
1261,@mariabartiromo,11
443,security,11
1614,@whitehouse,11
225,political,11
1993,right,11
747,order,11
472,usmca,10
819,news!,10
113,something,10
244,times,10
192,farmers,10
753,well,10
325,approval,10
531,congressman,10
282,interview,10
1120,facts,10
1449,others,10
12,soldiers,10
543,so-called,10
633,first,10
87,based,9
1487,dollars,9
1175,donald,9
301,fraud,9
799,ridiculous,9
47,billion,9
1148,knew,9
455,shifty,9
2057,perfect,9
101,2020,9
783,thing,9
41,@ivankatrump,9
742,congratulations,9
1116,sleepy,9
122,next,9
2127,though,9
2498,chairman,9
670,@danscavino,9
2147,@repmarkmeadows,9
1167,full,9
1738,massive,9
634,take,9
853,wars,9
1819,things,9
496,tomorrow,9
1538,fact,9
21,endless,9
823,either,9
1361,worst,8
60,calling,8
1346,seeing,8
781,government,8
64,russian,8
857,took,8
74,actually,8
2667,reading,8
291,long,8
1918,running,8
797,bring,8
96,national,8
1523,mayor,8
1739,rally,8
338,destroy,8
821,help,8
982,runoff,8
775,clear,8
706,absolutely,8
162,anything,8
2393,treason,8
1089,tough,8
500,around,8
1152,whole,8
1226,countries,8
1078,thursday,8
684,family,8
534,schiff's,8
2059,stop,8
2052,completely,8
169,nations,8
550,fraudulent,8
545,power,8
2608,swamp!,8
460,@jim_jordan,8
1385,hunt!,8
204,looking,8
1314,stated,8
568,lives,8
2227,public,8
556,transparency,8
446,emails,8
1237,breaking,7
630,fighters,7
79,gone,7
573,thousands,7
617,happen,7
316,everything,7
1737,minnesota,7
1182,away,7
612,wants,7
2462,elected,7
2174,almost,7
504,find,7
415,inquiry,7
1324,whistleblower's,7
2601,mitt,7
973,questions,7
35,@gop,7
711,dallas,7
1329,fraudulently,7
697,november,7
829,story,7
2535,whistleblower”,7
675,taxes,7
1336,scam!,7
1826,sign,7
1302,europe,7
2163,police,7
1830,force,7
2189,lies,7
1446,.the,7
229,focused,7
1164,@marklevinshow,7
1106,wonderful,7
1027,released,7
1571,lying,7
1102,numbers,7
992,fraud!,7
231,else,7
158,told,7
132,building,7
1140,caught,7
105,including,7
83,great!,7
109,immediately,7
368,energy,6
1079,october,6
2106,continue,6
1013,saying,6
487,speaker,6
372,impeachable,6
245,happy,6
27,wall,6
365,office,6
125,tremendous,6
2791,@paulsperry_,6
176,@greggjarrett,6
141,cost,6
354,across,6
1978,someone,6
2173,paid,6
869,send,6
1368,show,6
877,behind,6
1299,east,6
2525,liddle',6
1092,amendment,6
3216,dollar,6
1888,watching,6
744,days,6
756,rating,6
1044,different,6
1053,involved,6
2602,romney,6
1382,false,6
1146,biden's,6
796,troops,6
1159,"""the",6
2021,report,6
804,friends,6
716,center,6
1851,beginning,6
811,highly,6
812,leader,6
1391,start,6
2044,democrats!,6
93,longer,6
2050,release,6
1514,gave,6
1871,meet,6
832,@senatemajldr,6
516,thanks,6
189,needs,6
833,washington,6
1041,presidential,6
888,happened,6
1267,@foxbusiness,6
2218,trump's,6
1432,@lindseygrahamsc,6
264,former,6
71,russia,6
1359,version,6
3023,resign,6
1632,nation,6
2904,@potus,6
944,signed,6
559,dishonest,6
2344,@kimstrassel,6
2943,press,6
1672,crimes,6
268,found,6
8,quickly,6
1363,taken,6
2357,general,6
145,went,6
82,give,6
281,every,6
1298,middle,6
1604,kevin,6
160,money,6
2,ceasefire,6
1768,morning,6
1443,wanted,6
969,stay,6
254,poll,6
120,hundreds,5
3732,collusion,5
1042,telephone,5
3,holding,5
717,shortly,5
1150,seems,5
557,illegal,5
594,year,5
201,candidate,5
112,thought,5
36,promises,5
1055,@gma,5
440,coup,5
2285,deals,5
1256,friday,5
563,together,5
721,soon,5
2002,hurt,5
1309,nato,5
211,huge,5
2284,@teamtrump,5
727,little,5
1995,court,5
1257,despite,5
1473,@devinnunes,5
598,believe,5
628,success,5
1435,powerful,5
2212,misdemeanors,5
2108,now!,5
2475,means,5
527,voting,5
1272,company,5
507,disaster,5
1259,used,5
635,came,5
511,remember,5
1414,fabricated,5
1413,soon!,5
632,european,5
2398,@jessebwatters,5
2376,shows,5
1077,join,5
1463,talking,5
135,announced,5
1466,@eddierispone,5
136,willing,5
1306,move,5
1470,insurance,5
1121,come,5
3369,draining,5
1307,sanctions,5
